,birthday,annualpay,gender,education_type,wanted_annualpay,sort,annualpay
39846,29.0,200.0,0.0,6.0,300.0,7.0,200.0
39847,35.0,250.0,0.0,2.0,300.0,7.0,250.0
39848,48.0,750.0,0.0,6.0,750.0,7.0,700.0
39849,33.0,600.0,0.0,4.0,550.0,7.0,400.0
39850,25.0,300.0,0.0,6.0,350.0,7.0,300.0
39851,29.0,350.0,0.0,6.0,350.0,7.0,300.0
39852,36.0,350.0,1.0,3.0,300.0,7.0,200.0
39853,29.0,250.0,0.0,6.0,350.0,7.0,300.0
39854,24.0,250.0,0.0,6.0,350.0,7.0,300.0
39855,42.0,400.0,0.0,6.0,300.0,7.0,300.0
39856,28.0,200.0,1.0,2.0,250.0,7.0,200.0
39857,23.0,250.0,0.0,6.0,250.0,7.0,200.0
39858,43.0,650.0,0.0,2.0,650.0,7.0,600.0
39859,23.0,200.0,1.0,2.0,250.0,7.0,200.0
39860,41.0,600.0,0.0,4.0,600.0,7.0,600.0
39861,45.0,350.0,1.0,2.0,300.0,7.0,200.0
39862,25.0,200.0,1.0,4.0,300.0,7.0,250.0
39863,44.0,700.0,1.0,6.0,850.0,7.0,200.0
39864,24.0,250.0,1.0,6.0,250.0,7.0,200.0
39865,40.0,500.0,0.0,6.0,400.0,7.0,400.0
39866,50.0,500.0,0.0,2.0,550.0,7.0,500.0
39867,44.0,500.0,0.0,6.0,750.0,7.0,700.0
39868,26.0,250.0,0.0,6.0,250.0,7.0,200.0
39869,39.0,200.0,1.0,6.0,400.0,7.0,400.0
39870,26.0,200.0,1.0,4.0,250.0,7.0,200.0
39871,24.0,200.0,0.0,6.0,250.0,7.0,200.0
39872,36.0,350.0,0.0,4.0,350.0,7.0,300.0
39873,36.0,400.0,0.0,6.0,500.0,7.0,450.0
39874,41.0,500.0,0.0,6.0,500.0,7.0,500.0
39875,38.0,300.0,0.0,6.0,400.0,7.0,350.0
39876,38.0,250.0,1.0,2.0,300.0,7.0,200.0
39877,43.0,500.0,1.0,6.0,300.0,7.0,250.0
39878,44.0,250.0,0.0,2.0,300.0,7.0,300.0
39879,35.0,300.0,1.0,2.0,250.0,7.0,200.0
39880,24.0,200.0,1.0,6.0,300.0,7.0,250.0
39881,47.0,300.0,0.0,4.0,450.0,7.0,400.0
39882,33.0,300.0,0.0,2.0,400.0,7.0,400.0
39883,33.0,350.0,0.0,7.0,500.0,7.0,450.0
39884,44.0,400.0,0.0,2.0,450.0,7.0,400.0
39885,37.0,400.0,1.0,4.0,350.0,7.0,200.0
39886,37.0,300.0,0.0,2.0,550.0,7.0,550.0
39887,42.0,200.0,1.0,2.0,400.0,7.0,400.0
39888,22.0,200.0,1.0,4.0,300.0,7.0,200.0
39889,25.0,250.0,1.0,3.0,350.0,7.0,200.0
39890,38.0,900.0,0.0,6.0,1200.0,7.0,900.0
39891,38.0,200.0,1.0,6.0,400.0,7.0,400.0
39892,25.0,450.0,0.0,3.0,500.0,7.0,450.0
39893,29.0,350.0,1.0,2.0,500.0,7.0,200.0
39894,57.0,300.0,0.0,2.0,350.0,7.0,350.0
39895,48.0,200.0,1.0,2.0,200.0,7.0,200.0
39896,35.0,250.0,1.0,3.0,350.0,7.0,200.0
39897,29.0,350.0,0.0,6.0,350.0,7.0,300.0
39898,32.0,300.0,1.0,6.0,300.0,7.0,250.0
39899,37.0,200.0,0.0,2.0,200.0,7.0,200.0
39900,24.0,350.0,0.0,5.0,350.0,7.0,350.0
39901,47.0,300.0,1.0,4.0,350.0,7.0,300.0
39902,34.0,350.0,0.0,6.0,400.0,7.0,350.0
39903,42.0,350.0,0.0,4.0,450.0,7.0,400.0
39904,41.0,500.0,0.0,6.0,500.0,7.0,500.0
39905,26.0,250.0,0.0,6.0,350.0,7.0,300.0
39906,33.0,350.0,0.0,1.0,350.0,7.0,300.0
39907,37.0,200.0,1.0,6.0,350.0,7.0,300.0
39908,41.0,300.0,0.0,6.0,450.0,7.0,400.0
39909,23.0,250.0,1.0,6.0,300.0,7.0,200.0
39910,27.0,200.0,1.0,6.0,300.0,7.0,250.0
39911,27.0,250.0,1.0,2.0,250.0,7.0,200.0
39912,45.0,400.0,0.0,4.0,450.0,7.0,400.0
39913,21.0,350.0,1.0,2.0,300.0,7.0,200.0
39914,44.0,250.0,1.0,6.0,250.0,7.0,200.0
39915,42.0,250.0,0.0,6.0,400.0,7.0,400.0
39916,25.0,200.0,1.0,4.0,350.0,7.0,200.0
39917,31.0,450.0,0.0,2.0,450.0,7.0,400.0
39918,20.0,200.0,0.0,4.0,300.0,7.0,200.0
39919,44.0,400.0,0.0,6.0,550.0,7.0,500.0
39920,45.0,600.0,0.0,6.0,550.0,7.0,500.0
39921,38.0,250.0,0.0,2.0,300.0,7.0,250.0
39922,50.0,200.0,1.0,4.0,200.0,7.0,200.0
39923,41.0,200.0,1.0,6.0,200.0,7.0,200.0
39924,35.0,550.0,0.0,6.0,550.0,7.0,550.0
39925,32.0,500.0,0.0,6.0,450.0,7.0,350.0
39926,26.0,200.0,1.0,6.0,250.0,7.0,200.0
39927,42.0,250.0,1.0,4.0,250.0,7.0,200.0
39928,46.0,400.0,1.0,2.0,450.0,7.0,400.0
39929,42.0,400.0,0.0,6.0,450.0,7.0,400.0
39930,50.0,800.0,0.0,7.0,550.0,7.0,750.0
39931,50.0,400.0,0.0,2.0,300.0,7.0,250.0
39932,40.0,200.0,1.0,3.0,300.0,7.0,200.0
39933,52.0,450.0,0.0,2.0,400.0,7.0,400.0
39934,40.0,200.0,1.0,3.0,200.0,7.0,200.0
39935,20.0,200.0,0.0,2.0,300.0,7.0,200.0
39936,28.0,300.0,0.0,6.0,350.0,7.0,300.0
39937,44.0,350.0,0.0,4.0,450.0,7.0,400.0
39938,33.0,300.0,1.0,3.0,300.0,7.0,200.0
39939,43.0,250.0,0.0,2.0,350.0,7.0,350.0
39940,22.0,250.0,1.0,3.0,350.0,7.0,200.0
39941,29.0,200.0,1.0,2.0,250.0,7.0,200.0
39942,32.0,450.0,0.0,2.0,550.0,7.0,400.0
39943,35.0,200.0,1.0,4.0,200.0,7.0,200.0
39944,36.0,400.0,0.0,6.0,400.0,7.0,350.0
39945,29.0,400.0,0.0,2.0,450.0,7.0,400.0
39946,39.0,300.0,1.0,6.0,350.0,7.0,300.0
39947,27.0,400.0,0.0,2.0,400.0,7.0,400.0
39948,29.0,200.0,1.0,6.0,250.0,7.0,200.0
39949,41.0,300.0,0.0,6.0,400.0,7.0,400.0
39950,39.0,900.0,0.0,2.0,650.0,7.0,600.0
39951,30.0,300.0,1.0,4.0,450.0,7.0,400.0
39952,40.0,200.0,1.0,2.0,250.0,7.0,200.0
39953,40.0,450.0,0.0,2.0,500.0,7.0,450.0
39954,22.0,200.0,0.0,2.0,550.0,7.0,200.0
39955,26.0,300.0,1.0,2.0,350.0,7.0,200.0
39956,49.0,800.0,0.0,5.0,650.0,7.0,650.0
39957,38.0,300.0,0.0,6.0,450.0,7.0,400.0
39958,43.0,350.0,0.0,2.0,350.0,7.0,350.0
39959,41.0,600.0,0.0,6.0,450.0,7.0,400.0
39960,42.0,350.0,0.0,5.0,350.0,7.0,350.0
39961,44.0,450.0,0.0,4.0,450.0,7.0,400.0
39962,40.0,250.0,1.0,6.0,350.0,7.0,300.0
39963,39.0,200.0,1.0,2.0,250.0,7.0,200.0
39964,42.0,300.0,0.0,6.0,500.0,7.0,500.0
39965,44.0,400.0,0.0,6.0,400.0,7.0,400.0
39966,40.0,300.0,0.0,2.0,300.0,7.0,250.0
39967,36.0,400.0,0.0,1.0,350.0,7.0,300.0
39968,29.0,200.0,0.0,4.0,250.0,7.0,200.0
39969,25.0,250.0,1.0,2.0,300.0,7.0,250.0
39970,41.0,350.0,0.0,4.0,550.0,7.0,550.0
39971,27.0,300.0,1.0,2.0,300.0,7.0,200.0
39972,32.0,300.0,1.0,6.0,250.0,7.0,200.0
39973,52.0,300.0,0.0,4.0,400.0,7.0,400.0
39974,41.0,350.0,0.0,2.0,500.0,7.0,400.0
39975,30.0,300.0,0.0,6.0,300.0,7.0,200.0
39976,22.0,200.0,0.0,2.0,250.0,7.0,200.0
39977,27.0,250.0,0.0,6.0,400.0,7.0,300.0
39978,44.0,450.0,0.0,6.0,450.0,7.0,400.0
39979,43.0,250.0,1.0,6.0,300.0,7.0,250.0
39980,26.0,300.0,0.0,2.0,450.0,7.0,400.0
39981,48.0,600.0,0.0,7.0,550.0,7.0,750.0
39982,28.0,450.0,1.0,6.0,450.0,7.0,400.0
39983,46.0,300.0,0.0,6.0,500.0,7.0,500.0
39984,48.0,200.0,1.0,2.0,200.0,7.0,200.0
39985,37.0,500.0,0.0,2.0,500.0,7.0,400.0
39986,37.0,450.0,0.0,6.0,400.0,7.0,350.0
39987,38.0,500.0,0.0,2.0,500.0,7.0,400.0
39988,49.0,200.0,1.0,4.0,200.0,7.0,200.0
39989,54.0,1200.0,0.0,6.0,750.0,7.0,1200.0
39990,43.0,200.0,0.0,6.0,450.0,7.0,400.0
39991,23.0,200.0,1.0,3.0,250.0,7.0,200.0
39992,32.0,200.0,1.0,3.0,250.0,7.0,200.0
39993,27.0,400.0,0.0,4.0,500.0,7.0,450.0
39994,28.0,200.0,1.0,2.0,250.0,7.0,200.0
39995,28.0,200.0,0.0,7.0,300.0,7.0,250.0
39996,41.0,400.0,1.0,6.0,500.0,7.0,500.0
39997,34.0,300.0,1.0,6.0,350.0,7.0,300.0
39998,37.0,200.0,0.0,2.0,300.0,7.0,250.0
39999,33.0,500.0,0.0,6.0,500.0,7.0,450.0
40000,35.0,400.0,1.0,3.0,400.0,7.0,400.0
40001,31.0,350.0,1.0,7.0,350.0,7.0,300.0
40002,21.0,200.0,0.0,2.0,250.0,7.0,200.0
40003,28.0,250.0,1.0,6.0,400.0,7.0,400.0
40004,37.0,350.0,0.0,6.0,450.0,7.0,400.0
40005,36.0,400.0,0.0,2.0,450.0,7.0,400.0
40006,25.0,450.0,0.0,6.0,600.0,7.0,450.0
40007,24.0,200.0,0.0,3.0,250.0,7.0,200.0
40008,42.0,750.0,0.0,2.0,500.0,7.0,450.0
40009,26.0,300.0,0.0,6.0,300.0,7.0,200.0
40010,39.0,550.0,0.0,2.0,600.0,7.0,600.0
40011,29.0,250.0,0.0,6.0,350.0,7.0,300.0
40012,24.0,300.0,0.0,6.0,350.0,7.0,300.0
40013,31.0,250.0,0.0,6.0,250.0,7.0,250.0
40014,48.0,1200.0,0.0,6.0,550.0,7.0,500.0
40015,21.0,200.0,1.0,4.0,350.0,7.0,200.0
40016,33.0,300.0,1.0,6.0,400.0,7.0,300.0
40017,28.0,400.0,0.0,2.0,400.0,7.0,400.0
40018,39.0,300.0,1.0,3.0,350.0,7.0,200.0
40019,46.0,250.0,0.0,6.0,550.0,7.0,500.0
40020,26.0,250.0,1.0,2.0,250.0,7.0,200.0
40021,40.0,750.0,0.0,6.0,500.0,7.0,500.0
40022,26.0,200.0,0.0,2.0,250.0,7.0,200.0
40023,22.0,200.0,1.0,3.0,200.0,7.0,200.0
40024,33.0,400.0,0.0,6.0,650.0,7.0,600.0
40025,42.0,600.0,0.0,7.0,550.0,7.0,750.0
40026,34.0,200.0,0.0,2.0,400.0,7.0,400.0
40027,27.0,250.0,1.0,6.0,300.0,7.0,250.0
40028,31.0,250.0,1.0,7.0,300.0,7.0,250.0
40029,27.0,450.0,0.0,6.0,600.0,7.0,400.0
40030,29.0,500.0,0.0,4.0,450.0,7.0,400.0
40031,47.0,700.0,0.0,6.0,650.0,7.0,600.0
40032,44.0,450.0,0.0,6.0,450.0,7.0,400.0
40033,43.0,550.0,0.0,2.0,500.0,7.0,450.0
40034,49.0,550.0,0.0,2.0,600.0,7.0,600.0
40035,42.0,300.0,0.0,2.0,200.0,7.0,200.0
40036,49.0,400.0,0.0,2.0,500.0,7.0,400.0
40037,48.0,500.0,0.0,2.0,550.0,7.0,500.0
40038,36.0,200.0,1.0,4.0,300.0,7.0,200.0
40039,46.0,400.0,1.0,3.0,450.0,7.0,400.0
40040,34.0,300.0,0.0,6.0,550.0,7.0,550.0
40041,29.0,200.0,1.0,4.0,300.0,7.0,200.0
40042,34.0,250.0,0.0,6.0,300.0,7.0,200.0
40043,26.0,250.0,0.0,6.0,350.0,7.0,300.0
40044,36.0,200.0,0.0,4.0,350.0,7.0,300.0
40045,43.0,400.0,0.0,4.0,400.0,7.0,400.0
40046,23.0,250.0,0.0,2.0,300.0,7.0,200.0
40047,30.0,300.0,1.0,2.0,250.0,7.0,200.0
40048,47.0,250.0,1.0,3.0,250.0,7.0,200.0
40049,33.0,350.0,1.0,6.0,350.0,7.0,200.0
40050,33.0,200.0,1.0,2.0,300.0,7.0,250.0
40051,40.0,300.0,0.0,6.0,350.0,7.0,300.0
40052,23.0,200.0,1.0,3.0,300.0,7.0,200.0
40053,24.0,200.0,0.0,6.0,300.0,7.0,250.0
40054,64.0,600.0,0.0,6.0,600.0,7.0,500.0
40055,41.0,350.0,0.0,2.0,350.0,7.0,350.0
40056,45.0,850.0,0.0,2.0,950.0,7.0,800.0
40057,34.0,200.0,1.0,6.0,300.0,7.0,250.0
40058,32.0,400.0,0.0,4.0,400.0,7.0,400.0
40059,41.0,300.0,1.0,2.0,350.0,7.0,300.0
40060,48.0,200.0,1.0,3.0,250.0,7.0,200.0
40061,41.0,650.0,0.0,6.0,650.0,7.0,600.0
40062,48.0,400.0,0.0,3.0,450.0,7.0,400.0
40063,48.0,200.0,1.0,2.0,200.0,7.0,200.0
40064,50.0,200.0,1.0,2.0,200.0,7.0,200.0
40065,40.0,300.0,1.0,6.0,200.0,7.0,200.0
40066,24.0,200.0,1.0,6.0,250.0,7.0,200.0
40067,44.0,300.0,0.0,2.0,200.0,7.0,200.0
40068,31.0,350.0,0.0,4.0,450.0,7.0,400.0
40069,38.0,400.0,0.0,7.0,450.0,7.0,250.0
40070,47.0,200.0,0.0,2.0,300.0,7.0,200.0
40071,33.0,350.0,1.0,2.0,350.0,7.0,200.0
40072,45.0,250.0,1.0,3.0,500.0,7.0,400.0
40073,37.0,500.0,1.0,6.0,500.0,7.0,500.0
40074,32.0,250.0,0.0,4.0,350.0,7.0,300.0
40075,34.0,200.0,1.0,2.0,200.0,7.0,200.0
40076,46.0,400.0,0.0,2.0,450.0,7.0,400.0
40077,39.0,500.0,0.0,4.0,450.0,7.0,400.0
40078,38.0,250.0,1.0,6.0,300.0,7.0,250.0
40079,43.0,250.0,1.0,4.0,250.0,7.0,200.0
40080,27.0,250.0,1.0,4.0,250.0,7.0,200.0
40081,30.0,400.0,0.0,4.0,400.0,7.0,400.0
40082,37.0,350.0,0.0,2.0,450.0,7.0,400.0
40083,36.0,200.0,1.0,3.0,350.0,7.0,200.0
40084,34.0,200.0,0.0,7.0,250.0,7.0,200.0
40085,37.0,400.0,0.0,4.0,450.0,7.0,400.0
40086,26.0,350.0,0.0,4.0,400.0,7.0,400.0
40087,27.0,450.0,0.0,7.0,500.0,7.0,450.0
40088,38.0,500.0,0.0,6.0,500.0,7.0,500.0
40089,47.0,500.0,0.0,7.0,650.0,7.0,650.0
40090,27.0,250.0,0.0,2.0,500.0,7.0,400.0
40091,49.0,500.0,0.0,2.0,500.0,7.0,400.0
40092,26.0,300.0,0.0,6.0,550.0,7.0,400.0
40093,26.0,350.0,0.0,6.0,300.0,7.0,200.0
40094,46.0,450.0,0.0,2.0,550.0,7.0,500.0
40095,30.0,300.0,1.0,3.0,350.0,7.0,200.0
40096,46.0,250.0,1.0,6.0,300.0,7.0,200.0
40097,38.0,350.0,0.0,6.0,350.0,7.0,300.0
40098,56.0,350.0,1.0,2.0,400.0,7.0,300.0
40099,27.0,450.0,0.0,6.0,450.0,7.0,400.0
40100,53.0,350.0,0.0,6.0,350.0,7.0,350.0
40101,46.0,350.0,0.0,6.0,400.0,7.0,400.0
40102,29.0,200.0,1.0,3.0,350.0,7.0,200.0
40103,38.0,200.0,1.0,2.0,200.0,7.0,200.0
40104,34.0,200.0,1.0,1.0,200.0,7.0,200.0
40105,29.0,400.0,1.0,6.0,450.0,7.0,400.0
40106,41.0,200.0,1.0,3.0,300.0,7.0,200.0
40107,25.0,250.0,1.0,2.0,350.0,7.0,200.0
40108,26.0,300.0,1.0,6.0,350.0,7.0,200.0
40109,20.0,200.0,1.0,3.0,300.0,7.0,200.0
40110,30.0,200.0,0.0,6.0,250.0,7.0,200.0
40111,28.0,200.0,0.0,6.0,300.0,7.0,200.0
40112,40.0,400.0,0.0,2.0,550.0,7.0,550.0
40113,34.0,400.0,0.0,2.0,300.0,7.0,200.0
40114,35.0,450.0,0.0,6.0,500.0,7.0,450.0
40115,48.0,250.0,0.0,3.0,300.0,7.0,250.0
40116,43.0,250.0,1.0,3.0,300.0,7.0,200.0
40117,35.0,500.0,0.0,6.0,500.0,7.0,450.0
40118,56.0,300.0,1.0,4.0,400.0,7.0,300.0
40119,32.0,200.0,1.0,3.0,250.0,7.0,200.0
40120,21.0,350.0,0.0,2.0,350.0,7.0,200.0
40121,36.0,1500.0,0.0,6.0,2000.0,7.0,900.0
40122,32.0,350.0,0.0,4.0,500.0,7.0,450.0
40123,40.0,550.0,0.0,4.0,550.0,7.0,550.0
40124,39.0,350.0,1.0,6.0,350.0,7.0,300.0
40125,33.0,200.0,0.0,6.0,300.0,7.0,200.0
40126,27.0,300.0,0.0,2.0,300.0,7.0,250.0
40127,50.0,850.0,0.0,4.0,800.0,7.0,800.0
40128,46.0,400.0,0.0,4.0,500.0,7.0,400.0
40129,25.0,350.0,0.0,1.0,650.0,7.0,200.0
40130,44.0,300.0,0.0,6.0,350.0,7.0,350.0
40131,27.0,350.0,0.0,6.0,400.0,7.0,300.0
40132,37.0,200.0,1.0,4.0,300.0,7.0,200.0
40133,39.0,200.0,1.0,2.0,200.0,7.0,200.0
40134,62.0,200.0,0.0,6.0,250.0,7.0,200.0
40135,38.0,600.0,0.0,6.0,550.0,7.0,550.0
40136,26.0,300.0,0.0,5.0,350.0,7.0,300.0
40137,43.0,500.0,0.0,4.0,500.0,7.0,450.0
40138,36.0,250.0,0.0,6.0,350.0,7.0,300.0
40139,38.0,300.0,0.0,6.0,400.0,7.0,350.0
40140,42.0,350.0,0.0,7.0,650.0,7.0,650.0
40141,37.0,350.0,0.0,6.0,350.0,7.0,300.0
40142,25.0,200.0,0.0,6.0,300.0,7.0,200.0
40143,23.0,200.0,1.0,2.0,200.0,7.0,200.0
40144,32.0,200.0,1.0,7.0,650.0,7.0,200.0
40145,36.0,200.0,0.0,4.0,350.0,7.0,300.0
40146,29.0,200.0,0.0,6.0,250.0,7.0,200.0
40147,39.0,550.0,0.0,2.0,550.0,7.0,550.0
40148,33.0,250.0,0.0,6.0,300.0,7.0,200.0
40149,21.0,200.0,1.0,4.0,350.0,7.0,200.0
40150,47.0,200.0,0.0,4.0,300.0,7.0,300.0
40151,34.0,400.0,1.0,6.0,450.0,7.0,400.0
40152,30.0,200.0,1.0,3.0,350.0,7.0,200.0
40153,45.0,200.0,1.0,6.0,550.0,7.0,500.0
40154,31.0,350.0,0.0,6.0,400.0,7.0,350.0
40155,21.0,200.0,1.0,4.0,350.0,7.0,200.0
40156,29.0,300.0,0.0,6.0,300.0,7.0,200.0
40157,43.0,300.0,1.0,4.0,300.0,7.0,200.0
40158,41.0,550.0,0.0,4.0,550.0,7.0,550.0
40159,26.0,400.0,0.0,6.0,450.0,7.0,400.0
40160,23.0,200.0,1.0,4.0,250.0,7.0,200.0
40161,47.0,350.0,1.0,3.0,400.0,7.0,400.0
40162,30.0,400.0,0.0,6.0,650.0,7.0,400.0
40163,38.0,200.0,0.0,6.0,300.0,7.0,300.0
40164,34.0,400.0,1.0,4.0,400.0,7.0,400.0
40165,38.0,450.0,0.0,6.0,550.0,7.0,550.0
40166,50.0,400.0,0.0,6.0,450.0,7.0,400.0
40167,37.0,650.0,0.0,6.0,800.0,7.0,800.0
40168,41.0,400.0,0.0,4.0,700.0,7.0,600.0
40169,33.0,400.0,1.0,7.0,650.0,7.0,200.0
40170,28.0,200.0,1.0,6.0,250.0,7.0,200.0
40171,32.0,400.0,0.0,4.0,400.0,7.0,400.0
40172,41.0,650.0,0.0,4.0,650.0,7.0,600.0
40173,49.0,300.0,0.0,6.0,550.0,7.0,500.0
40174,48.0,250.0,1.0,3.0,250.0,7.0,200.0
40175,29.0,200.0,0.0,2.0,250.0,7.0,200.0
40176,32.0,450.0,0.0,7.0,400.0,7.0,350.0
40177,43.0,700.0,0.0,6.0,550.0,7.0,500.0
40178,29.0,200.0,1.0,2.0,400.0,7.0,300.0
40179,40.0,450.0,1.0,6.0,450.0,7.0,400.0
40180,26.0,300.0,0.0,6.0,350.0,7.0,300.0
40181,31.0,200.0,0.0,6.0,250.0,7.0,250.0
40182,50.0,600.0,0.0,6.0,800.0,7.0,800.0
40183,23.0,200.0,0.0,6.0,200.0,7.0,200.0
40184,26.0,250.0,1.0,3.0,300.0,7.0,200.0
40185,31.0,300.0,0.0,4.0,450.0,7.0,400.0
40186,38.0,250.0,1.0,6.0,400.0,7.0,400.0
40187,34.0,250.0,1.0,7.0,300.0,7.0,200.0
40188,46.0,200.0,1.0,2.0,200.0,7.0,200.0
40189,28.0,250.0,1.0,4.0,250.0,7.0,200.0
40190,33.0,200.0,1.0,3.0,250.0,7.0,200.0
40191,28.0,300.0,0.0,6.0,400.0,7.0,400.0
40192,39.0,450.0,0.0,4.0,500.0,7.0,450.0
40193,46.0,200.0,0.0,6.0,300.0,7.0,200.0
40194,23.0,200.0,0.0,6.0,200.0,7.0,200.0
40195,28.0,200.0,1.0,2.0,200.0,7.0,200.0
40196,22.0,200.0,1.0,2.0,650.0,7.0,200.0
40197,25.0,300.0,0.0,2.0,400.0,7.0,300.0
40198,25.0,250.0,0.0,4.0,400.0,7.0,400.0
40199,35.0,400.0,0.0,7.0,400.0,7.0,350.0
40200,38.0,500.0,0.0,4.0,550.0,7.0,550.0
40201,37.0,250.0,0.0,7.0,450.0,7.0,250.0
40202,48.0,450.0,0.0,6.0,500.0,7.0,500.0
40203,45.0,250.0,1.0,3.0,400.0,7.0,400.0
40204,36.0,400.0,0.0,6.0,550.0,7.0,550.0
40205,40.0,600.0,0.0,6.0,550.0,7.0,550.0
40206,41.0,250.0,0.0,4.0,450.0,7.0,400.0
40207,19.0,200.0,1.0,2.0,250.0,7.0,200.0
40208,34.0,450.0,0.0,6.0,500.0,7.0,450.0
40209,34.0,550.0,1.0,6.0,650.0,7.0,200.0
40210,41.0,200.0,0.0,2.0,350.0,7.0,350.0
40211,34.0,350.0,0.0,6.0,450.0,7.0,350.0
40212,30.0,550.0,0.0,6.0,650.0,7.0,400.0
40213,47.0,300.0,0.0,6.0,350.0,7.0,350.0
40214,27.0,200.0,1.0,2.0,200.0,7.0,200.0
40215,34.0,250.0,1.0,2.0,300.0,7.0,200.0
40216,46.0,750.0,0.0,7.0,750.0,7.0,800.0
40217,36.0,200.0,0.0,2.0,250.0,7.0,200.0
40218,30.0,600.0,0.0,4.0,650.0,7.0,300.0
40219,27.0,200.0,1.0,6.0,250.0,7.0,200.0
40220,35.0,750.0,0.0,6.0,550.0,7.0,550.0
40221,48.0,200.0,0.0,6.0,400.0,7.0,400.0
40222,44.0,400.0,1.0,2.0,400.0,7.0,400.0
40223,45.0,300.0,0.0,6.0,350.0,7.0,350.0
40224,51.0,450.0,0.0,6.0,450.0,7.0,400.0
40225,23.0,300.0,0.0,6.0,350.0,7.0,300.0
40226,27.0,250.0,1.0,4.0,300.0,7.0,200.0
40227,40.0,550.0,0.0,6.0,450.0,7.0,400.0
40228,46.0,200.0,1.0,2.0,200.0,7.0,200.0
40229,65.0,450.0,0.0,2.0,250.0,7.0,200.0
40230,23.0,350.0,1.0,4.0,400.0,7.0,200.0
40231,24.0,200.0,1.0,6.0,250.0,7.0,200.0
40232,40.0,250.0,0.0,6.0,400.0,7.0,400.0
40233,27.0,200.0,1.0,2.0,200.0,7.0,200.0
40234,27.0,200.0,1.0,2.0,200.0,7.0,200.0
40235,43.0,300.0,0.0,4.0,350.0,7.0,350.0
40236,49.0,500.0,0.0,6.0,500.0,7.0,500.0
40237,26.0,200.0,1.0,6.0,200.0,7.0,200.0
40238,33.0,200.0,1.0,3.0,500.0,7.0,400.0
40239,30.0,300.0,0.0,2.0,450.0,7.0,400.0
40240,39.0,250.0,1.0,6.0,350.0,7.0,300.0
40241,22.0,200.0,1.0,2.0,250.0,7.0,200.0
40242,21.0,200.0,1.0,3.0,250.0,7.0,200.0
40243,26.0,200.0,0.0,6.0,350.0,7.0,300.0
40244,43.0,400.0,1.0,2.0,450.0,7.0,400.0
40245,43.0,650.0,0.0,6.0,650.0,7.0,650.0
40246,48.0,400.0,0.0,6.0,450.0,7.0,400.0
40247,33.0,400.0,0.0,4.0,350.0,7.0,300.0
40248,32.0,250.0,1.0,2.0,300.0,7.0,250.0
40249,40.0,250.0,1.0,7.0,300.0,7.0,250.0
40250,43.0,200.0,1.0,3.0,300.0,7.0,200.0
40251,36.0,900.0,0.0,6.0,900.0,7.0,900.0
40252,44.0,300.0,1.0,6.0,200.0,7.0,200.0
40253,24.0,200.0,1.0,2.0,250.0,7.0,200.0
40254,27.0,200.0,0.0,6.0,350.0,7.0,300.0
40255,50.0,650.0,0.0,7.0,650.0,7.0,650.0
40256,22.0,200.0,1.0,2.0,200.0,7.0,200.0
40257,43.0,200.0,0.0,1.0,300.0,7.0,200.0
40258,25.0,300.0,0.0,6.0,350.0,7.0,300.0
40259,46.0,400.0,1.0,3.0,450.0,7.0,400.0
40260,31.0,200.0,1.0,4.0,400.0,7.0,300.0
40261,28.0,200.0,0.0,2.0,250.0,7.0,200.0
40262,47.0,450.0,0.0,6.0,500.0,7.0,500.0
40263,45.0,350.0,1.0,6.0,350.0,7.0,300.0
40264,37.0,200.0,0.0,4.0,250.0,7.0,200.0
40265,33.0,450.0,0.0,6.0,500.0,7.0,450.0
40266,42.0,250.0,0.0,4.0,250.0,7.0,200.0
40267,35.0,500.0,1.0,6.0,450.0,7.0,400.0
40268,28.0,350.0,0.0,2.0,400.0,7.0,400.0
40269,46.0,200.0,1.0,3.0,200.0,7.0,200.0
40270,45.0,200.0,1.0,6.0,200.0,7.0,200.0
40271,34.0,200.0,0.0,4.0,200.0,7.0,200.0
40272,27.0,200.0,1.0,6.0,200.0,7.0,200.0
40273,46.0,200.0,1.0,3.0,250.0,7.0,200.0
40274,37.0,350.0,0.0,6.0,400.0,7.0,350.0
40275,43.0,350.0,1.0,2.0,550.0,7.0,500.0
40276,24.0,350.0,1.0,4.0,450.0,7.0,200.0
40277,43.0,400.0,0.0,6.0,400.0,7.0,400.0
40278,33.0,250.0,1.0,4.0,350.0,7.0,200.0
40279,46.0,500.0,0.0,6.0,650.0,7.0,600.0
40280,24.0,250.0,0.0,2.0,350.0,7.0,200.0
40281,24.0,250.0,1.0,6.0,250.0,7.0,200.0
40282,45.0,200.0,1.0,4.0,200.0,7.0,200.0
40283,39.0,450.0,1.0,2.0,450.0,7.0,400.0
40284,36.0,250.0,1.0,6.0,300.0,7.0,250.0
40285,35.0,350.0,0.0,6.0,450.0,7.0,400.0
40286,46.0,400.0,1.0,3.0,400.0,7.0,400.0
40287,28.0,250.0,0.0,2.0,350.0,7.0,300.0
40288,34.0,350.0,0.0,6.0,350.0,7.0,300.0
40289,22.0,200.0,1.0,2.0,250.0,7.0,200.0
40290,39.0,350.0,0.0,6.0,500.0,7.0,500.0
40291,26.0,300.0,0.0,6.0,350.0,7.0,300.0
40292,23.0,300.0,0.0,6.0,300.0,7.0,200.0
40293,41.0,200.0,0.0,2.0,200.0,7.0,200.0
40294,45.0,600.0,0.0,2.0,650.0,7.0,600.0
40295,26.0,200.0,0.0,4.0,2000.0,7.0,200.0
